731.6226002862558,566.5864543865268,569.8029235825938
-3.224604544908546,181.55719091027584,115.15211549803031,244.61714998921764,53.806917527378346,161.99332470479044
188.65912135897514,107.12224041746391,111.9274281432335,200.0,21.999113366447858,118.16439702765746,157.42309948641739
109.61304643086633,111.47727711261554,105.92816369244197,200.0,130.77988116349363,175.0449561113891,51.09332767526392
34.01890678037006,84.21017512843294,163.80503089340078,119.43314189140271,126.25626719470294,200.0,136.82606010787245
125.65261548733311,87.53135107235647,128.87733085405324,174.97305902264884,126.9369494627565,177.3696905733707,78.65624478179573
