93.75540914754899,3475.5423637756944,3365.2720912087484
1089.8561115321843,3291.411970133964,5323.939348834268
4.24869115651137,65.9894291794742,350.7535989327978,266.5151995654446,306.51245552442253,190.6191452736266
34.44553834696711,6.118068179445231,28.41534631126393,308.70752961414587,269.89214916310925,228.9355363471169
17.994480403055007,52.62697034862669,8.974127741094424,74.15180066410898,100.78457054250333,42.06702344183102,1.8637248573354286
8.654247605882402,52.63803928635172,45.468243367313946,121.39403691716504,56.70323305677689,23.543807289115332,111.92482269982754
13.738007771437456,59.7268061730557,15.009836265616695,0.7891757363595939,9.887387599251818,117.09003508526968,4.880765250996019
60.45442580090061,40.68260249700902,97.95166758049928,34.22710134108422,15.859170750021457,27.435088265471414,69.8618599392946
135.6160235807394,17.455828540105905,52.162880713937454,40.101060019092344,13.139647028310147,128.19147332073408,30.27928802730183
1.834109633757026,154.6712105615282,26.435929489797097,197.04821461318076,27.46056621465928,42.188972427642625,12.879811526594786
16.183200225728424,126.913884701645,17.711472399879494,6.683300490533217,9.661955716591637,176.2938661675872,2.925822132854001
68.57091263815852,51.70805854231991,135.53705909789753,22.959353380345085,23.76337364011155,12.713105487001826,199.06917798873974
21.81350981005697,7.853875575561354,30.984117471559415,57.365782267464404,41.62544904701412,20.231579587093176,12.48394055422453
13.901748256993182,85.62268449859582,157.8675433752072,126.78541414247593,50.302955046892315,67.081162686178,108.60989833871398
9.978088161351101,94.85412964582419,55.9545116866651,16.808084568802773,56.75913450256292,79.97530763328669,66.89438323054107
50.16481354497344,47.24263550994243,1.5145237884069311,12.256630073575266,22.372393720006613,47.35496987178621,32.51273578531121
68.77581992013738,33.31435840521028,15.961156610136221,49.056031670567236,61.438081661928244,62.589265632529695,31.698909952386863
87.01612379949299,48.3577976129363,141.44777918594173,101.94077126814696,18.117245078829843,47.06549396334969,9.667091804458462
57.070549952929156,153.61272397190626,93.23763001308483,79.11397777810446,28.60079566344132,34.30726375764893,15.369035502875336
4.695184033461522,33.55702729266788,73.20774038605323,24.12641021003643,82.01388519017284,15.582672886169151,13.364730177756401
95.41727857088075,9.02978140753131,20.135505737462456,8.039026686988247,35.8773330029917,21.314130866496434,20.30321473384811
58.14350212881735,106.47918468050912,14.668027605878375,187.30063293254332,10.198419837051038,61.293004838236,36.74726937208503
7.449492647936313,65.07661478145786,58.56826840422133,14.017840782434796,74.43414959715045,150.21842206682624,1.2851535126616025
91.22130873378534,14.42637097622793,54.9544660887308,6.716808857353025,108.1329376221946,110.13877248488926,49.39015526849242
79.22167915164555,24.458837754341232,33.19242382359532,27.55448343780962,3.0282906414986965,89.87004112262319,36.59288648720675
28.1027446825856,65.91500872584216,1.1768961157899365,60.60896553597849,37.28745825836705,60.823049765394806,26.21426308810186
10.083836902695259,112.73191503505268,102.73504108392828,49.75208122630772,30.323943436110195,113.99050229481796,20.1758041019165
136.38969121916548,56.78831665240194,93.51060617152204,18.12867915807092,6.7501558672028805,40.200639636157646,2.95713975446218
39.86886668180213,55.07792150330031,46.57638347333497,78.75376419118795,115.1971965861219,5.639714453005167,70.47031932636766
84.87531061972474,9.689724873136454,52.65461067673763,10.537478020258874,48.92121968054374,11.061303208314039,58.875062489250325
45.95476820868086,20.56104022366809,11.956972857570797,61.63109600937891,29.28765977075658,85.83547417914784,48.96886756616621
33.11936441940584,63.448944531538636,60.33788574720952,11.326948647561862,4.4168052095112245,9.98417207085678,107.75669681573005
79.78489767660025,129.49390134235114,29.740337380674983,6.250474912227803,64.74562675755737,41.357803547372264,73.65618746763845
145.44960117430435,40.837719521375085,86.92716138847139,47.28599729542109,131.0640935080866,50.01078463579398,98.86221981915176
139.33011687696316,36.86717617531042,38.896276915943844,127.42164540382839,104.04940102398649,175.99386400357818,57.111283061551724
126.78110636540927,81.04737547322765,116.01390713799897,10.514269172643754,78.17198681643059,130.80276270733887,144.7738706229013
36.355489859037306,0.8392545356844832,106.0659574941967,27.09547327604421,129.47033535015447,57.24692940331848,136.69122643783874
95.89019712000064,18.77446507640814,177.73194060228877,160.32917527231396,105.12157037084731,36.34775091158871,66.58305972173538
119.66758521767332,51.691854317531266,104.17867504436532,65.40647390498818,50.825210187090136,36.73385463801156,54.93402516466445
53.54923485071428,37.34840515655254,11.810725317493585,54.09473814825684,9.711856126988684,25.58341555066854,11.266396506190858
98.33086356878134,197.6753788748676,58.07131490958892,1.6285662072345226,36.3165032350081,80.19373750802474,10.270725309713296
41.099928998062765,136.7229675284791,149.2316978657358,13.30764455345815,12.35679905192104,32.53704414163812,84.50922675702611
183.98451344293116,146.0995628973591,157.33357344339566,103.91022123910656,57.440983405583765,101.45402701588306,64.21556305241627
20.807765602286953,77.63633020097751,162.9831576505906,25.322123404053478,68.8176313278113,55.60868628483152,194.79610704772657
126.2734992016004,38.51999103304932,15.041102664574261,8.95453057160296,23.56628196797764,44.367254813138175,81.4641098847617
78.24035113680509,54.63385846793551,52.91319308424899,56.022805964944176,60.55382516462413,36.73838564875932,75.87837739046404
72.80536787560563,168.10274880009874,0.3543656350976877,14.405094726699897,29.06151179903012,162.1589729403949,67.78872168969528
32.0906684879772,41.86842996399125,18.25370790542891,60.448935260528856,22.00740302836712,80.28809741284392,1.4953641619592954
17.323648899316634,45.03153371503821,143.16381660518235,107.20559497999507,85.67048626809384,18.915162325990092,153.25724078218798
3.2015869487170834,82.45957654783629,113.07328425396304,12.213078221674277,74.32521317043897,25.647736069229726,76.83146371551567
40.69524558265634,55.98896044926831,108.22202088770145,45.856670470398775,57.34786508333783,104.6379795403634,70.74688071907964
39.093241900178896,155.4898244486481,76.08823962267296,98.1841253725958,102.91832816306187,57.130981915965165,181.52145664116813
113.40123434486415,43.76563274010416,1.478290705643181,87.7682526504225,41.31552310893564,194.11686131984047,23.946649933536207
