1058.5356174125513,2996.0076793348694,7510.994743305458
1344.0574950503533,255.22295060418617,5158.919173680359
115.80544036328939,236.30578514130264,140.73206319920314,305.61414432673064,310.40899003800484,39.81614152778144
43.87307840957658,118.96297036376501,343.77153367889036,42.3588234474978,154.87029214574522,341.17921332181663
86.79993362106578,147.9643884275052,192.11559559136265,100.69941798829682,118.32354352701368,188.64836395997455,25.665633263240284
172.0193715710968,193.02653737369806,195.95126141623373,13.460234078630211,41.34020666507353,172.8444889384602,24.996794994467653
197.39155072206867,59.22523615478192,194.6310713368374,190.27426389608897,198.09889723444624,37.949619421434626,72.47203985309982
199.46118144121183,139.72628109544803,143.6519746139678,65.00781232712778,115.46292182707276,17.99252510699222,6.139224897178069
144.44859291237947,54.816851084022176,163.3212630113052,128.4763688061975,178.49305816675601,130.9938720509646,92.5196577607809
88.27426604650245,200.0,180.8414369793127,149.64314869578226,160.43350299098853,172.32981815466778,178.34685933220646
110.04851336961909,63.63483799373115,80.69264133757474,110.53610642422906,166.395641368499,176.74774292169187,28.541406778918354
132.39139051714193,37.76886244438007,3.244761598150852,197.2310439621353,39.03101867124325,191.44870569839372,108.17597019967933
61.58021333034078,135.9017665428696,189.63260502383574,68.91692555806914,162.3716940949614,122.40849978323557,184.00061503024295
1.5987088548290946,64.30001366831141,61.30031703042546,124.42721324693882,2.850393361261284,116.829486336195,2.1974490216649425
188.38087556422337,188.9120392721417,135.74169878025535,12.747130860160217,92.04240636639013,120.02435170583482,150.46918667878685
90.36129069845207,194.47308539457626,197.43633146563258,180.0333096028985,197.18965174863627,163.2820076425029,58.52030051649965
6.577776516979057,54.44596960689098,68.53435661305885,15.86563328227093,7.928027427059597,4.172992904439346,196.90086776005685
117.48618650755624,129.02658057852022,77.0126881070389,107.12380626825282,137.55770428315472,46.23555066705449,86.28038889415129
192.76736226105777,85.43067566317197,29.350890767878543,51.91717616464483,117.8894751873078,144.18886293709994,90.3230881962007
69.36254717116111,84.69133839111025,54.97154998001201,73.5060660840518,20.565981805295365,189.54738934263884,59.62565729154701
31.078307412609785,84.31684571671101,9.58895367165795,146.6388842548949,67.88824836894588,88.5771237280912,190.9973668460858
16.610336057659385,117.44574398049986,67.61842613392362,144.46704954404254,61.489598026139674,151.28052525948618,199.03920666217394
180.0860081107786,94.65428141283381,158.82350351460315,42.4052005477208,195.40565912096767,162.497765256451,59.2106892738455
19.190337077079135,27.570626092593002,42.79622650772115,39.19318104103338,75.02843631659152,6.084270571167225,12.724550807307885
111.33817815255757,200.0,189.6985544911896,43.868821612977264,34.09479894440195,88.18676738764816,91.33014196382494
191.32888857484818,155.68939533413302,130.2761702284061,97.03165717779629,192.8188337585359,75.11203031453691,167.07045419998306
198.5651513229864,123.31354272588182,132.10294823426182,4.2480935111454805,80.72761732620235,114.6796103040897,20.55790167113586
83.79437446014342,1.6255442705798555,92.08804251917776,43.22158026721764,176.3633774919987,165.171931545206,115.32548016007877
134.7092038797789,191.50436058853907,108.2969436496867,188.86116129585554,143.2359300182055,24.593163341139693,200.0
200.0,1.8288294011938584,12.417625199300165,188.87886234126,154.82822097437773,104.16141039938329,104.54695163688302
42.70103211448637,76.50081971663673,1.902572593627747,160.4136674070498,43.46957621414199,96.4327694508457,71.54701154420304
14.91852130239653,40.41866831671891,178.90895068549614,153.48138345439952,199.061242380965,72.76594731313857,141.17300491480935
195.61190334975743,141.79143128841758,200.0,131.02241085375033,120.0685406779175,91.01135920016495,188.31312226141858
192.4439872366498,150.00235278852583,183.69564137482485,89.80059126137851,166.6261300354134,176.48767576262782,21.17974818095033
47.881085981737286,154.7210035434214,51.83966677273867,200.0,106.35909361889354,148.38696094317612,157.457888832882
30.478972484956053,110.77705394649358,150.75767379581842,105.18058851635044,123.79963602766996,28.346233548642182,45.595455656773886
117.45275398365804,78.31843997373942,200.0,176.4417524884656,92.07292768710954,82.27602207954928,179.77500765256514
133.83481062702998,20.632720518293013,178.07453830799525,175.32757441266375,180.69275715154774,104.06218247028447,77.64853822231308
48.595367410312946,175.94561924931153,184.69523402635468,22.563593388566797,171.46800712024137,197.65614422723783,43.42394395473143
